nbSyll;pron;origin;warning;remarques;POS;lineId;pageId;sizePron;motVedette;hwd;pronSampa;ipa
2;mĭlky;;nbSyll>1 et pas d'accent tonic;;n.;27.0;140;5;milky;milky;m I l k i:;mɪlkiː
1;mĭll;;;;n.;28.0;140;4;mill;mill;m I l;mɪl
5;mĭllĕnāʹrĭans;L.;;;n.;29.0;140;13;millenarians;;;
3;mĭʹllĕner;;;;n.;30.0;140;9;millener;;;
4;mĭllĕʹnĭum;;;;n.;31.0;140;10;millenium;;;
4;mĭllĕʹpĕdès;L.;;;n.;32.0;140;11;millepedes;;;
2;mĭʹller;;;;n.;33.0;140;7;miller;miller;m I l 3:r;mɪlɜ:r
2;mĭʹllet;F.;;;n.;34.0;140;7;millet;millet;m I l @ t;mɪlət
3;mĭʹllĭon;F.;;;n.;35.0;140;8;million;million;m I l j @ n;mɪljən
2;mĭʹllrea;;;;n.;36.0;140;8;millrea;;;
1;mĭlt;;;;n.;37.0;140;4;milt;milt;m I l t;mɪlt
2;mĭʹmĭc;G.;;;n.;38.0;140;6;mimic;mimic;m I m i k;mɪmik
1;mĭnce;F.;;;v.;39.0;140;5;mince;mince;m I n s;mɪns
2;mĭʹncing;;;;n.;40.0;140;8;mincing;mincing;m I n s i N;mɪnsiŋ
1;mīnd;;;;n.;41.0;140;4;mind;mind;m aI n d;maInd
2;mīʹndful;;;;a.;42.0;140;8;mindful;mindful;m aI n d f @ l;maIndfəl
1;mīne;F.;;;n.;43.0;140;4;mine;mine;m aI n;maIn
3;mĭʹnĕral;;;;a.;44.0;140;8;mineral;mineral;m I n 3:r @ l;mɪnɜ:rəl
3;mĭʹnĕrals;L.;;;n.;45.0;140;9;minerals;minerals;m I n 3:r @ l z;mɪnɜ:rəlz
2;mīʹners;;;;n.;46.0;140;7;miners;miners;m aI n 3:r z;maInɜ:rz
3;mĭnĕʹrvā;;;;n.;47.0;140;8;minerva;minerva;m @ n 3:r v @;mənɜ:rvə
2;mĭʹngle;;;;v.;48.0;140;7;mingle;mingle;m I N g @ l;mɪŋgəl
4;mĭʹnĭătūre;;;;a.;49.0;140;10;miniature;miniature;m I n i: @ tS U r\;mɪniːətSʊɹ
3;mĭʹnĭon;;;;n.;50.0;140;7;minion;minion;m I n j @ n;mɪnjən
2;mĭʹniſh;;;;v.;51.0;140;7;minish;minish;m I n i S;mɪniʃ
3;mĭʹnĭſt_e_r;;;;n.;52.0;140;11;minister;minister;m I n @ s t 3:r;mɪnəstɜ:r
5;mĭnĭſtĕʹrĭal;;;;a.;53.0;140;12;ministerial;ministerial;m I n i s t i: r\ i: @ l;mɪnistiːɹiːəl
3;mĭʹnĭſtry;L.;;;n.;54.0;140;9;ministry;ministry;m I n @ s t r\ i:;mɪnəstɹiː
5;mĭnĭſtrāʹtion;;;;n.;55.0;140;13;ministration;ministration;m I n @ s t r\ eI S @ n;mɪnəstɹeIʃən
3;mĭʹnĭum;L.;;;n.;56.0;140;7;minium;minium;m I n i: @ m;mɪniːəm
3;mĭʹnnĕkins;;;;n.;57.0;140;10;minnekins;;;
2;mīʹnor;;;;n.;58.0;140;6;minor;minor;m aI n 3:r;maInɜ:r
4;mīʹnŏrītes;;;;n.;59.0;140;10;minorites;;;
4;minŏʹrĭty;;;;n.;60.0;140;9;minority;minority;m aI n O: r\ @ 4 i:;maInOːɹəɾiː
3;minŏʹtaur;;;;n.;61.0;140;9;minotaur;;;
4;minŏʹvery;;;;n.;62.0;140;9;minovery;;;
2;mĭʹnſt_e_r;;;;n.;63.0;140;10;minster;minster;m I n s t 3:r;mɪnstɜ:r
2;mĭʹnſtrel;;;;n.;64.0;140;9;minstrel;minstrel;m I n s t r\ @ l;mɪnstɹəl
3;mĭʹnſtrĕly;;;;n.;65.0;140;10;minstrely;;;
1;mĭnt;;;;n.;66.0;140;4;mint;mint;m I n t;mɪnt
3;mĭʹnūet;;;;n.;67.0;140;7;minuet;minuet;m I n j @ w E t;mɪnjəwɛt
2;mĭnūʹte;;;;a.;68.0;140;7;minute;minute;m I n @ t;mɪnət
1;mĭnx;;;;n.;69.0;140;4;minx;;;
3;mĭʹrăcle;L.;;;n.;70.0;140;8;miracle;miracle;m I r\ @ k @ l;mɪɹəkəl
4;mĭrăʹcŭl_o_us;;;;a.;71.0;140;13;miraculous;miraculous;m 3:r { k j @ l @ s;mɜ:rækjələs
1;mīre;;;;n.;72.0;140;4;mire;mire;m aI r\;maIɹ
3;mīʹrĭneſs;;;;n.;73.0;140;9;miriness;;;
2;mĭʹrro_u_r;F.;;;n.;2.0;141;10;mirrour;;;
1;mĭrth;;;;n.;3.0;141;5;mirth;mirth;m 3:r T;mɜ:rθ
3;mĭsădvīʹſe;;;;v.;4.0;141;10;misadvise;;;
4;mĭsăʹnthrŏpiſt;;;;n.;5.0;141;14;misanthropist;;;
4;mĭsăʹnthrŏpy;G.;;;n.;6.0;141;12;misanthropy;;;
4;mĭsăpprĕhĕʹnd;F.;;;v.;7.0;141;13;misapprehend;;;
3;mĭsăpplyʹ;;;;v.;8.0;141;9;misapply;misapply;m i s @ p l aI;misəplaI
3;mĭſbecŏʹme;;;;v.;9.0;141;10;misbecome;;;
3;mĭſbehāʹve;;;;v.;10.0;141;10;misbehave;misbehave;m I s b @ h eI v;mɪsbəheIv
2;mĭſcaʹl;;;;v.;11.0;141;7;miscal;;;
3;mĭſcăʹrry;;;;v.;12.0;141;9;miscarry;;;
5;mĭſcĕllāʹne_o_us;L.;;;a.;13.0;141;16;miscellaneous;miscellaneous;m I s @ l eI n i: @ s;mɪsəleIniːəs
4;mĭʹcĕllănies;L.;;;n.;14.0;141;12;micellanies;;;
2;mĭſchăʹnce;;;;n.;15.0;141;10;mischance;;;
2;mĭʹſchief;;;;n.;16.0;141;9;mischief;mischief;m I s tS @ f;mɪstSəf
3;mĭſchieʹv_o_us;;;;a.;17.0;141;14;mischievous;mischievous;m I s tS @ v @ s;mɪstSəvəs
3;mĭſcŏnceiʹve;;;;v.;18.0;141;12;misconceive;misconceive;m i s k @ n s i: v;miskənsiːv
5;mĭſcŏnftrŭʹction;L.;;;n.;19.0;141;16;misconftruction;;;
3;mĭſcŏʹnſtrūe;L.;;;v.;20.0;141;12;misconstrue;misconstrue;m i s k @ n s t r\ u;miskənstɹu
2;mĭſcȯu̇ʹnt;;;;v.;21.0;141;10;miscouont;;;
3;mĭʹſcrėȧnt;F.;;;n.;22.0;141;10;miscreant;miscreant;m I s k r\ i: @ n t;mɪskɹiːənt
2;mĭſdeeʹds;;;;n.;23.0;141;9;misdeeds;misdeeds;m i s d i: d z;misdiːdz
4;mĭſdĕmeaʹno_u_r;F.;;;n.;24.0;141;15;misdemeanour;;;
2;mīʹſer;L.;;;n.;25.0;141;6;miser;miser;m aI z 3:r;maIzɜ:r
4;mĭʹsĕrable;;;;a.;26.0;141;10;miserable;miserable;m I z 3:r @ b @ l;mɪzɜ:rəbəl
3;mĭʹsĕry;L.;;;n.;27.0;141;7;misery;misery;m I z 3:r i:;mɪzɜ:riː
3;mĭsfŏʹrtūne;;;;n.;28.0;141;11;misfortune;misfortune;m i s f O: r\ tS @ n;misfOːɹtSən
2;mĭſgĭʹve;;;;v.;29.0;141;8;misgive;misgive;m i s g I v;misgɪv
3;mĭſgŏʹvĕrn;;;;v.;30.0;141;10;misgovern;;;
2;mĭſhăʹp;;;;n.;31.0;141;7;mishap;mishap;m I s h { p;mɪshæp
3;mĭsĭmploʹy;;;;v.;32.0;141;10;misimploy;;;
3;mĭsĭnfoʹrm;;;;v.;33.0;141;10;misinform;misinform;m i s I n f O: r\ m;misɪnfOːɹm
4;mĭsĭntĕʹrpret;L.;;;v.;34.0;141;13;misinterpret;misinterpret;m i s i n t 3:r p r\ @ t;misintɜ:rpɹət
2;mĭsjŭʹdge;;;;v.;35.0;141;9;misjudge;misjudge;m i s dZ V dZ;misdZʌdZ
2;mĭʹſle;;;;v.;36.0;141;6;misle;;;
2;mĭſleaʹd;;;;v.;37.0;141;8;mislead;mislead;m i s l i: d;misliːd
2;mĭſlīʹke;;;;v.;38.0;141;8;mislike;;;
3;mĭſmăʹnage;;;;v.;39.0;141;10;mismanage;mismanage;m i s m { n i dZ;mismænidZ
4;mĭſmăʹnag_e_ment;;;;n.;40.0;141;16;mismanagement;mismanagement;m i s m { n i dZ m @ n t;mismænidZmənt
2;mĭſmăʹtch;;;;v.;41.0;141;9;mismatch;mismatch;m i s m { tS;mismætS
2;mĭſnāʹme;;;;v.;42.0;141;8;misname;;;
3;mĭſnōʹmer;L.;;;n.;43.0;141;9;misnomer;misnomer;m i s n @U m 3:r;misnoʊmɜ:r
2;mĭſplāʹce;;;;v.;44.0;141;9;misplace;misplace;m i s p l eI s;mispleIs
2;mĭſprĭʹnt;;;;v.;45.0;141;9;misprint;misprint;m I s p r\ I n t;mɪspɹɪnt
4;mĭſprĭʹſion;;;;n.;46.0;141;11;misprision;misprision;m i s p r\ I Z @ n;mispɹɪʒən
2;mĭſquōʹte;;;;v.;47.0;141;9;misquote;misquote;m i s k w @U t;miskwoʊt
3;mĭſrĕʹck_o_n;;;;v.;48.0;141;12;misreckon;;;
4;mĭſrĕprĕsĕʹnt;;;;v.;49.0;141;13;misrepresent;misrepresent;m i s r\ E p r\ @ z E n t;misɹɛpɹəzɛnt
2;mĭſrūʹle;;;;n.;50.0;141;8;misrule;misrule;m i s r\ u l;misɹul
1;mĭſs;;;;n.;51.0;141;4;miss;miss;m I s;mɪs
2;mĭʹſſal;L.;;;n.;52.0;141;7;missal;missal;m I s @ l;mɪsəl
3;mĭʹſſĕltoe;;;;n.;53.0;141;10;misseltoe;;;
2;mĭʹſſ_e_n;;;;n.;54.0;141;9;missen;;;
3;miſshăʹp_e_n;;;;a.;55.0;141;12;misshapen;misshapen;m i s S eI p @ n;misʃeIpən
3;mĭſſion;L.;nbSyll>1 et pas d'accent tonic;;n.;56.0;141;7;mission;mission;m I S @ n;mɪʃən
5;mĭſſionāry;;nbSyll>1 et pas d'accent tonic;;n.;57.0;141;10;missionary;missionary;m I S @ n E r\ i:;mɪʃənɛɹiː
2;mĭʹſsĭve;L.;;;a.;58.0;141;8;missive;missive;m I s i v;mɪsiv
3;mĭſsūʹrā;L.;;;n.;59.0;141;8;missura;;;
1;mĭſt;;;;n.;60.0;141;4;mist;mist;m I s t;mɪst
2;mĭſtāʹke;;;;v.;61.0;141;8;mistake;mistake;m i s t eI k;misteIk
2;mĭſtīʹme;;;;v.;62.0;141;8;mistime;;;
2;mʹĭstreſs;;;;n.;63.0;141;9;mistress;mistress;m I s t r\ @ s;mɪstɹəs
2;mĭſtrŭʹſt;;;;n.;64.0;141;9;mistrust;mistrust;m i s t r\ V s t;mistɹʌst
3;mĭſtrŭʹſtful;;;;a.;65.0;141;12;mistrustful;mistrustful;m i s t r\ V s t f @ l;mistɹʌstfəl
2;mĭʹſty.;;;;a.;66.0;141;7;misty;misty;m I s t i:;mɪstiː
4;mĭsŭndĕrſtăʹnd;;;;v.;67.0;141;14;misunderstand;misunderstand;m I s @ n d 3:r s t { n d;mɪsəndɜ:rstænd
2;mĭsūʹſe;;;;v.;68.0;141;7;misuse;misuse;m i s j u z;misjuz
2;mĭʹtchels;;;;n.;69.0;141;9;mitchels;;;
1;mīte;F.;;;n.;70.0;141;4;mite;mite;m aI t;maIt
3;mĭʹthrĭdāte;;;;n.;71.0;141;11;mithridate;mithridate;m I T r\ i d eI t;mɪθɹideIt
3;mĭtigāte;L.;nbSyll>1 et pas d'accent tonic;;v.;72.0;141;8;mitigate;mitigate;m I 4 @ g eI t;mɪɾəgeIt
2;mīʹtre;G.;;;n.;73.0;141;6;mitre;mitre;m I t r\ i:;mɪtɹiː
2;mĭʹttens;;;;n.;2.0;142;8;mittens;mittens;m I t @ n z;mɪtənz
3;mĭʹttĭmŭs;L.;;;n.;3.0;142;9;mittimus;;;
1;mĭx;;;;v.;4.0;142;3;mix;mix;m I k s;mɪks
1;mĭxt;L.;;;a.;5.0;142;4;mixt;;;
2;mĭxtūre;L.;nbSyll>1 et pas d'accent tonic;;n.;6.0;142;7;mixture;mixture;m I k s tS 3:r;mɪkstSɜ:r
1;mĭzzle;;;;n.;7.0;142;6;mizzle;;;
1;moan;;;;n.;8.0;142;4;moan;moan;m @U n;moʊn
1;moat;;;;n.;9.0;142;4;moat;moat;m @U t;moʊt
1;mŏb;F.;;;n.;10.0;142;3;mob;mob;m A b;mɑb
2;mŏʹbbiſh;;;;a.;11.0;142;8;mobbish;;;
4;mobĭʹlĭty;F.;;;n.;12.0;142;9;mobility;mobility;m @U b I l @ 4 i:;moʊbɪləɾiː
1;mŏck;;;;v.;13.0;142;4;mock;mock;m A k;mɑk
3;mŏckădeeʹs;;;;n.;14.0;142;10;mockadees;;;
3;mŏʹckĕry;;;;n.;15.0;142;8;mockery;mockery;m A k 3:r i:;mɑkɜ:riː
2;mŏʹdel;L.;;;n.;16.0;142;6;model;model;m A 4 @ l;mɑɾəl
3;mŏʹdĕrāte;L.;;;a.;17.0;142;9;moderate;moderate;m A 4 3:r @ t;mɑɾɜ:rət
5;mŏdĕrāʹtion;;;;n.;18.0;142;11;moderation;moderation;m A 4 3:r eI S @ n;mɑɾɜ:reIʃən
4;mŏdĕrāʹtor;L.;;;n.;19.0;142;10;moderator;moderator;m A 4 3:r eI 4 3:r;mɑɾɜ:reIɾɜ:r
2;mŏʹdĕrn;L.;;;a.;20.0;142;7;modern;modern;m A 4 3:r n;mɑɾɜ:rn
3;mŏʹdĕrnneſs;;;;n.;21.0;142;11;modernness;;;
2;mŏʹdĕrns;L.;;;n.;22.0;142;8;moderns;moderns;m A 4 3:r n z;mɑɾɜ:rnz
2;mŏʹdeſt;L.;;;a.;23.0;142;7;modest;modest;m A 4 @ s t;mɑɾəst
3;mŏʹdĕſty;L.;;;n.;24.0;142;8;modesty;modesty;m A 4 @ s t i:;mɑɾəstiː
3;mŏʹdĭcum;L.;;;n.;25.0;142;8;modicum;modicum;m A 4 i k @ m;mɑɾikəm
6;mŏdĭfĭcāʹtion;L.;;;n.;26.0;142;13;modification;modification;m A 4 @ f @ k eI S @ n;mɑɾəfəkeIʃən
3;mŏʹdĭfy;L.;;;v.;27.0;142;7;modify;modify;m A 4 @ f aI;mɑɾəfaI
4;mŏdĭʹllĭons;F.;;;n.;28.0;142;11;modillions;;;
2;mōʹdiſh;;;;a.;29.0;142;7;modish;;;
5;mŏdŭlāʹtion;L.;;;n.;30.0;142;11;modulation;modulation;m A dZ @ l eI S @ n;mɑdZəleIʃən
2;mŏʹdūle;F.;;;n.;31.0;142;7;module;module;m A dZ u l;mɑdZul
2;mogŭʹl;;;;n.;32.0;142;6;mogul;mogul;m @U g @ l;moʊgəl
2;moʹhair;;;;n.;33.0;142;7;mohair;mohair;m @U h E r\;moʊhɛɹ
2;moidoʹre;;;;n.;34.0;142;8;moidore;;;
3;moiʹ_e_ty;F.;;;n.;35.0;142;9;moiety;;;
1;moil;;;;v.;36.0;142;4;moil;;;
1;moiſt;;;;a.;37.0;142;5;moist;moist;m OI s t;mOIst
2;moiʹſt_e_n;;;;v.;38.0;142;10;moisten;moisten;m OI s @ n;mOIsən
2;moiʹſtūre;;;;n.;39.0;142;9;moisture;moisture;m OI s tS 3:r;mOIstSɜ:r
2;mōʹlar;;;;a.;40.0;142;6;molar;molar;m @U l 3:r;moʊlɜ:r
1;mold;;;;n.;41.0;142;4;mold;mold;m @U l d;moʊld
1;mōle;;;;n.;42.0;142;4;mole;mole;m @U l;moʊl
5;mŏlĕſtāʹtion;L.;;;n.;43.0;142;12;molestation;molestation;m @U l E s t eI S @ n;moʊlɛsteIʃən
3;mŏʹlĭnĭſts;;;;n.;44.0;142;10;molinists;;;
3;mŏʹllĭfy;L.;;;v.;45.0;142;8;mollify;mollify;m A l @ f aI;mɑləfaI
2;mŏʹloc_h_;;;;n.;46.0;142;9;moloch;moloch;m @ l @ k;mələk
3;mŏʹlŏſſes;;;;n.;47.0;142;9;molosses;;;
1;mŏlt;;;;v.;48.0;142;4;molt;molt;m @U l t;moʊlt
2;mŏʹlt_e_n;;;;a.;49.0;142;9;molten;molten;m @U l t @ n;moʊltən
2;mōʹment;L.;;;n.;50.0;142;7;moment;moment;m @U m @ n t;moʊmənt
4;mōʹmĕntăry;L.;;;n.;51.0;142;10;momentary;momentary;m @U m @ n t E r\ i:;moʊməntɛɹiː
3;mōmĕʹnt_o_us;L.;;;a.;52.0;142;12;momentous;momentous;m @U m E n t @ s;moʊmɛntəs
2;mōʹmus;;;;n.;53.0;142;6;momus;;;
3;mŏʹnăc_h_al;L.;;;a.;54.0;142;11;monachal;;;
3;mŏʹnăc_h_iſm;;;;n.;55.0;142;12;monachism;;;
2;mŏʹnărc_h_;G.;;;n.;56.0;142;10;monarch;monarch;m A n A r\ k;mɑnɑɹk
4;mŏnăʹrc_h_ĭcal;G.;;;a.;57.0;142;14;monarchical;monarchical;m A n A r\ k i k @ l;mɑnɑɹkikəl
3;mŏʹnărc_h_y;G.;;;n.;58.0;142;11;monarchy;monarchy;m A n A r\ k i:;mɑnɑɹkiː
4;mŏʹnăſtery;;;;n.;59.0;142;10;monastery;monastery;m A n @ s t E r\ i:;mɑnəstɛɹiː
4;mŏnăʹſtĭcal;;;;a.;60.0;142;11;monastical;;;
2;mŏʹnday;;;;n.;61.0;142;7;monday;monday;m V n d i:;mʌndiː
2;mŏʹney;;;;n.;62.0;142;6;money;money;m V n i:;mʌniː
3;mŏʹneyed;;;;a.;63.0;142;8;moneyed;moneyed;m V n i: d;mʌniːd
3;mŏʹneyĕrs;;;;n.;64.0;142;9;moneyers;;;
3;mŏʹneyleſs;;;;a.;65.0;142;10;moneyless;moneyless;m V n i: l i s;mʌniːlis
2;mŏʹnger;;;;n.;66.0;142;7;monger;monger;m V N g 3:r;mʌŋgɜ:r
2;mŏʹngrel;;;;n.;67.0;142;8;mongrel;;;
4;mŏnĭʹtion;;;;n.;68.0;142;9;monition;;;
3;moʹnĭtor;L.;;;n.;69.0;142;8;monitor;monitor;m A n @ 4 3:r;mɑnəɾɜ:r
4;mŏʹnĭtŏry;;;;a.;70.0;142;9;monitory;;;
1;mŏnk;;;;n.;71.0;142;4;monk;monk;m V N k;mʌŋk
2;mŏʹnkey;;;;n.;72.0;142;7;monkey;monkey;m V N k i:;mʌŋkiː
2;mŏʹnkiſh;;;;a.;73.0;142;8;monkish;;;
3;mŏʹnŏc_h_ord;G.;;;n.;2.0;143;12;monochord;;;
3;mŏʹnŏdy;G.;;;n.;3.0;143;7;monody;;;
4;mŏnōʹmĭal;;;;n.;4.0;143;9;monomial;;;
5;mŏnopĕʹtăl_o_us;;;;a.;5.0;143;15;monopetalous;;;
4;mŏnŏʹpŏlīze;G.;;;v.;6.0;143;11;monopolize;monopolize;m @ n A p @ l aI z;mənɑpəlaIz
4;mŏnŏʹpŏly;G.;;;n.;7.0;143;9;monopoly;monopoly;m @ n A p @ l i:;mənɑpəliː
2;moʹnops;;;;n.;8.0;143;7;monops;;;
5;mŏʹnŏſy̆llable;G.;;;n.;9.0;143;14;monosyollable;;;
4;mŏnŏthēʹiſm;G.;;;n.;10.0;143;11;monotheism;monotheism;m A n @ T i: i z @ m;mɑnəθiːizəm
2;mŏnſooʹns;;;;n.;11.0;143;9;monsoons;monsoons;m A n s u n z;mɑnsunz
2;mŏʹnſt_e_r;L.;;;n.;12.0;143;10;monster;monster;m A n s t 3:r;mɑnstɜ:r
2;mŏnſtr_o_us;L.;nbSyll>1 et pas d'accent tonic;;a.;13.0;143;11;monstrous;monstrous;m A n s t r\ @ s;mɑnstɹəs
1;mŏnt;F.;;;n.;14.0;143;4;mont;mont;m A n t;mɑnt
5;mŏntĭfĭăʹſco;;;;n.;15.0;143;12;montifiasco;;;
2;mŏnteʹt;;;;n.;16.0;143;7;montet;;;
1;mŏnth;;;;n.;17.0;143;5;month;month;m V n T;mʌnθ
2;mŏntrŏʹſs;;;;n.;18.0;143;9;montross;montross;m @U n t r\ @U s;moʊntɹoʊs
3;mŏʹnūment;;;;n.;19.0;143;9;monument;monument;m A n j u m @ n t;mɑnjumənt
1;mood;;;;n.;20.0;143;4;mood;mood;m u d;mud
2;mooʹdy;;;;a.;21.0;143;6;moody;moody;m u 4 i:;muɾiː
1;moon;;;;n.;22.0;143;4;moon;moon;m u n;mun
1;moor;;;;n.;23.0;143;4;moor;moor;m U r\;mʊɹ
1;mooſe;;;;n.;24.0;143;5;moose;moose;m u s;mus
1;moot;;;;n.;25.0;143;4;moot;moot;m u t;mut
1;mŏp;;;;n.;26.0;143;3;mop;mop;m A p;mɑp
1;mōpe;;;;n.;27.0;143;4;mope;mope;m @U p;moʊp
2;mŏʹral;;;;n.;28.0;143;6;moral;moral;m O: r\ @ l;mOːɹəl
4;mŏrăʹlĭty;;;;n.;29.0;143;9;morality;morality;m 3:r { l @ 4 i:;mɜ:ræləɾiː
3;mŏʹrălīze;;;;v.;30.0;143;9;moralize;moralize;m O: r\ @ l aI z;mOːɹəlaIz
2;mŏʹrals;;;;n.;31.0;143;7;morals;morals;m O: r\ @ l z;mOːɹəlz
2;mŏrăʹfs;;;;n.;32.0;143;7;morafs;;;
2;mŏʹrbid;L.;;;a.;33.0;143;7;morbid;morbid;m O: r\ b @ d;mOːɹbəd
3;mŏrbĭʹfic;;;;a.;34.0;143;9;morbific;;;
3;mŏrbĭʹlli;L.;;;n.;35.0;143;9;morbilli;;;
2;mŏʹrbus;L.;;;n.;36.0;143;7;morbus;;;
2;mŏʹrel;;;;n.;37.0;143;6;morel;morel;m 3:r E l;mɜ:rɛl
2;mŏʹreſk;;;;n.;38.0;143;7;moresk;;;
2;mŏʹrning;;;;n.;39.0;143;8;morning;morning;m O: r\ n i N;mOːɹniŋ
2;mŏrōʹſe;L.;;;a.;40.0;143;7;morose;morose;m 3:r @U s;mɜ:roʊs
2;mŏʹrphew;F.;;;n.;41.0;143;8;morphew;morphew;m O: r\ f j u;mOːɹfju
3;mŏʹrphėu̇s;;;;n.;42.0;143;10;morpheuos;;;
2;mŏʹrris;;;;n.;43.0;143;7;morris;morris;m O: r\ @ s;mOːɹəs
1;mŏrſe;;;;n.;44.0;143;5;morse;morse;m O: r\ s;mOːɹs
2;mŏʹrſel;L.;;;n.;45.0;143;7;morsel;morsel;m O: r\ s @ l;mOːɹsəl
1;mŏrt;L.;;;n.;46.0;143;4;mort;mort;m O: r\ t;mOːɹt
2;mŏʹrtal;;;;n.;47.0;143;7;mortal;mortal;m O: r\ 4 @ l;mOːɹɾəl
4;mŏrtăʹlĭty;;;;n.;48.0;143;10;mortality;mortality;m O: r\ t { l @ 4 i:;mOːɹtæləɾiː
2;mŏʹrt_a_r;F.;;;n.;49.0;143;9;mortar;mortar;m O: r\ 4 3:r;mOːɹɾɜ:r
2;mŏʹrtgage;F.;;;n.;50.0;143;9;mortgage;mortgage;m O: r\ g @ dZ;mOːɹgədZ
3;mŏrtgăgeʹe;;;;n.;51.0;143;10;mortgagee;;;
3;mŏʹrtgăger;;;;n.;52.0;143;10;mortgager;;;
4;mŏrtĭʹfĕr_o_us;;;;a.;53.0;143;14;mortiferous;;;
6;mŏrtĭfĭcāʹtion;;;;n.;54.0;143;14;mortification;mortification;m O: r\ 4 @ f @ k eI S @ n;mOːɹɾəfəkeIʃən
2;mŏrʹtĭſe;F.;;;n.;55.0;143;8;mortise;;;
2;mŏʹrtmain;F.;;;n.;56.0;143;9;mortmain;;;
4;mŏʹrtūăry;F.;;;n.;57.0;143;9;mortuary;mortuary;m O: r\ tS u E r\ i:;mOːɹtSuɛɹiː
3;mosāʹic;;;;n.;58.0;143;7;mosaic;mosaic;m @U z eI i k;moʊzeIik
3;mŏſc_h_ĕʹtto;;;;n.;59.0;143;12;moschetto;;;
1;moſq_ue_;;;;n.;60.0;143;8;mosque;mosque;m A s k;mɑsk
1;mŏſs;;;;n.;61.0;143;4;moss;moss;m O: s;mOːs
2;mŏʹſſy;;;;a.;62.0;143;6;mossy;;;
1;mōte;;;;n.;63.0;143;4;mote;mote;m @U t;moʊt
1;mŏth;;;;n.;64.0;143;4;moth;moth;m O: T;mOːθ
2;mŏʹther;;;;n.;65.0;143;7;mother;mother;m V D 3:r;mʌðɜ:r
3;mŏʹthĕrleſs;;;;a.;66.0;143;11;motherless;motherless;m V D 3:r l i s;mʌðɜ:rlis
3;mōʹtion;;;;n.;67.0;143;7;motion;motion;m @U S @ n;moʊʃən
4;mōʹtionleſs;;;;a.;68.0;143;11;motionless;motionless;m @U S @ n l @ s;moʊʃənləs
2;mŏʹtĭve;;;;n.;69.0;143;7;motive;motive;m @U 4 i v;moʊɾiv
2;mŏʹtly;F.;;;n.;70.0;143;6;motly;;;
2;mŏʹtto;;;;n.;71.0;143;6;motto;motto;m A 4 @U;mɑɾoʊ
1;move (moove);L.;;Aide à la {pron}.;v.;72.0;143;12;move moove;;;
3;moʹv_e_able;;;;a.;73.0;143;11;moveable;;;
3;moʹv_e_ables;;;;n.;2.0;144;12;moveables;;;
2;moʹv_e_ment;F.;;;n.;3.0;144;11;movement;movement;m u v m @ n t;muvmənt
1;mȯu̇ld;F.;;;n.;4.0;144;6;mouold;;;
2;mȯu̇ʹlder;;;;v.;5.0;144;9;mouolder;;;
3;mȯu̇ʹldĭneſs;;;;n.;6.0;144;12;mouoldiness;;;
2;mȯu̇ʹldings;;;;n.;7.0;144;11;mouoldings;;;
2;mȯu̇ʹldy;;;;a.;8.0;144;8;mouoldy;;;
1;mȯu̇lt;F.;;;v.;9.0;144;6;mouolt;;;
1;mȯu̇nd;;;;n.;10.0;144;6;mouond;;;
2;mŏnſiʹeur;F.;;;n.;11.0;144;9;monsieur;monsieur;m @ s j 3:r;məsjɜ:r
1;mȯu̇nt;F.;;;n.;12.0;144;6;mouont;;;
2;mȯu̇ʹnt_a_ĭn;F.;;;n.;13.0;144;12;mouontain;;;
3;mȯu̇nt_a_ĭneeʹr;;;;n.;14.0;144;15;mouontaineer;;;
3;mȯu̇ʹnt_a_ĭn_o_us;;;;a.;15.0;144;17;mouontainous;;;
3;mȯu̇ʹntĕbănk;;;;n.;16.0;144;12;mouontebank;;;
1;mo_u_rn;;;;v.;17.0;144;7;mourn;mourn;m O: r\ n;mOːɹn
2;mo_u_ʹrnful;;;;a.;18.0;144;11;mournful;mournful;m O: r\ n f @ l;mOːɹnfəl
2;mо_u_ʹrning;;;;n.;19.0;144;11;mourning;mourning;m O: r\ n i N;mOːɹniŋ
1;mȯu̇ſe;;;;n.;20.0;144;6;mouose;;;
1;mȯu̇th;;;;n.;21.0;144;6;mouoth;;;
1;mow;;;;n.;22.0;144;3;mow;mow;m @U;moʊ
2;mūʹcid;L.;;;a.;23.0;144;6;mucid;;;
3;mūʹcĭlage;;;;n.;24.0;144;9;mucilage;;;
5;mūcĭlăʹgĭn_o_us;;;;a.;25.0;144;15;mucilaginous;;;
1;mŭck;;;;n.;26.0;144;4;muck;muck;m V k;mʌk
2;mūʹc_o_us;;;;a.;27.0;144;9;mucous;mucous;m j u k @ s;mjukəs
2;mūʹcus;L.;;;n.;28.0;144;6;mucus;mucus;m j u k @ s;mjukəs
1;mŭd;;;;n.;29.0;144;3;mud;mud;m V d;mʌd
2;mŭʹddy;;;;a.;30.0;144;6;muddy;muddy;m V 4 i:;mʌɾiː
1;mŭff;;;;n.;31.0;144;4;muff;muff;m V f;mʌf
2;mŭʹffĭn;;;;n.;32.0;144;7;muffin;muffin;m V f @ n;mʌfən
2;mŭffle;;nbSyll>1 et pas d'accent tonic;;v.;33.0;144;6;muffle;muffle;m V f @ l;mʌfəl
2;mŭʹffler;;;;n.;34.0;144;8;muffler;muffler;m V f l 3:r;mʌflɜ:r
